col0,col1,class
nom_0_3,nom_1_3,class2
nom_0_3,nom_1_4,class2
nom_0_4,nom_1_4,class2
nom_0_1,nom_1_1,class0
nom_0_2,nom_1_2,class1
nom_0_2,nom_1_2,class1
nom_0_2,nom_1_2,class1
nom_0_1,nom_1_1,class0
nom_0_2,nom_1_2,class1
nom_0_0,nom_1_0,class0
nom_0_2,nom_1_2,class1
nom_0_3,nom_1_3,class2
nom_0_3,nom_1_3,class1
nom_0_2,nom_1_2,class1
nom_0_3,nom_1_3,class2
nom_0_1,nom_1_0,class0
nom_0_0,nom_1_0,class0
nom_0_3,nom_1_4,class2
nom_0_3,nom_1_3,class2
nom_0_1,nom_1_1,class0
nom_0_3,nom_1_3,class2
nom_0_1,nom_1_0,class0
nom_0_0,nom_1_0,class0
nom_0_3,nom_1_4,class2
nom_0_2,nom_1_2,class1
nom_0_0,nom_1_0,class0
nom_0_4,nom_1_4,class2
nom_0_4,nom_1_4,class2
nom_0_4,nom_1_4,class2
nom_0_2,nom_1_2,class1
nom_0_1,nom_1_1,class0
nom_0_2,nom_1_2,class1
nom_0_1,nom_1_1,class0
nom_0_2,nom_1_2,class1
nom_0_2,nom_1_2,class1
nom_0_0,nom_1_0,class0
nom_0_1,nom_1_0,class0
nom_0_2,nom_1_2,class1
nom_0_2,nom_1_2,class1
nom_0_4,nom_1_4,class2
nom_0_2,nom_1_2,class1
nom_0_0,nom_1_1,class0
nom_0_2,nom_1_2,class1
nom_0_3,nom_1_4,class2
nom_0_3,nom_1_4,class2
nom_0_4,nom_1_3,class2
nom_0_3,nom_1_4,class2
nom_0_2,nom_1_2,class1
nom_0_3,nom_1_3,class2
nom_0_0,nom_1_0,class0
nom_0_2,nom_1_2,class1
nom_0_1,nom_1_1,class0
nom_0_0,nom_1_1,class0
nom_0_0,nom_1_0,class0
nom_0_1,nom_1_1,class0
nom_0_1,nom_1_1,class0
nom_0_2,nom_1_2,class1
nom_0_0,nom_1_0,class0
nom_0_0,nom_1_0,class0
nom_0_2,nom_1_2,class1
nom_0_2,nom_1_2,class1
nom_0_4,nom_1_4,class2
nom_0_0,nom_1_0,class0
nom_0_2,nom_1_2,class1
nom_0_0,nom_1_0,class0
nom_0_2,nom_1_2,class1
nom_0_2,nom_1_2,class1
nom_0_3,nom_1_3,class2
nom_0_3,nom_1_3,class1
nom_0_2,nom_1_2,class1
nom_0_2,nom_1_2,class1
nom_0_4,nom_1_4,class2
nom_0_2,nom_1_2,class1
nom_0_0,nom_1_0,class0
nom_0_3,nom_1_4,class2
nom_0_3,nom_1_3,class2
nom_0_0,nom_1_0,class0
nom_0_3,nom_1_3,class2
nom_0_3,nom_1_3,class2
nom_0_2,nom_1_2,class1
nom_0_2,nom_1_2,class1
nom_0_4,nom_1_3,class2
nom_0_2,nom_1_2,class1
nom_0_3,nom_1_3,class2
nom_0_4,nom_1_4,class2
nom_0_3,nom_1_3,class2
nom_0_0,nom_1_0,class0
nom_0_4,nom_1_3,class2
nom_0_2,nom_1_2,class1
nom_0_2,nom_1_2,class1
nom_0_1,nom_1_1,class0
nom_0_2,nom_1_2,class1
nom_0_0,nom_1_0,class0
nom_0_2,nom_1_2,class1
nom_0_4,nom_1_3,class2
nom_0_3,nom_1_3,class2
nom_0_0,nom_1_0,class0
nom_0_4,nom_1_4,class2
nom_0_4,nom_1_4,class2
nom_0_2,nom_1_2,class1
nom_0_0,nom_1_0,class0
nom_0_4,nom_1_4,class2
nom_0_0,nom_1_0,class0
nom_0_4,nom_1_4,class2
nom_0_4,nom_1_4,class2
nom_0_2,nom_1_2,class1
nom_0_0,nom_1_0,class0
nom_0_3,nom_1_4,class2
nom_0_3,nom_1_3,class2
nom_0_1,nom_1_1,class0
nom_0_2,nom_1_2,class1
nom_0_0,nom_1_0,class0
nom_0_4,nom_1_3,class2
nom_0_2,nom_1_2,class1
nom_0_0,nom_1_0,class0
nom_0_2,nom_1_2,class1
nom_0_1,nom_1_1,class0
nom_0_2,nom_1_2,class1
nom_0_2,nom_1_2,class1
nom_0_3,nom_1_3,class1
nom_0_1,nom_1_1,class1
nom_0_2,nom_1_2,class1
nom_0_0,nom_1_0,class0
nom_0_2,nom_1_2,class1
nom_0_4,nom_1_4,class2
nom_0_2,nom_1_2,class1
nom_0_1,nom_1_0,class0
nom_0_0,nom_1_0,class0
nom_0_3,nom_1_3,class2
nom_0_3,nom_1_4,class2
nom_0_3,nom_1_3,class2
nom_0_3,nom_1_3,class2
nom_0_1,nom_1_0,class0
nom_0_4,nom_1_4,class2
nom_0_3,nom_1_4,class2
nom_0_1,nom_1_0,class0
nom_0_2,nom_1_3,class1
nom_0_2,nom_1_2,class1
nom_0_3,nom_1_2,class1
nom_0_1,nom_1_1,class0
nom_0_3,nom_1_3,class1
nom_0_4,nom_1_4,class2
nom_0_3,nom_1_2,class1
nom_0_4,nom_1_4,class2
nom_0_2,nom_1_1,class1
nom_0_1,nom_1_1,class0
nom_0_2,nom_1_2,class1
nom_0_4,nom_1_4,class2
nom_0_0,nom_1_0,class0
nom_0_0,nom_1_0,class0
nom_0_2,nom_1_2,class1
nom_0_4,nom_1_4,class2
nom_0_2,nom_1_2,class1
nom_0_2,nom_1_2,class1
nom_0_1,nom_1_1,class1
nom_0_0,nom_1_0,class0
nom_0_2,nom_1_1,class1
nom_0_2,nom_1_2,class1
nom_0_1,nom_1_1,class0
nom_0_3,nom_1_3,class2
nom_0_4,nom_1_4,class2
nom_0_3,nom_1_3,class1
nom_0_4,nom_1_4,class2
nom_0_2,nom_1_2,class1
nom_0_4,nom_1_3,class2
nom_0_2,nom_1_2,class1
nom_0_3,nom_1_3,class2
nom_0_4,nom_1_4,class2
nom_0_1,nom_1_1,class0
nom_0_0,nom_1_0,class0
nom_0_3,nom_1_2,class1
nom_0_0,nom_1_0,class0
nom_0_3,nom_1_3,class2
nom_0_2,nom_1_2,class1
nom_0_2,nom_1_2,class1
nom_0_2,nom_1_2,class1
nom_0_1,nom_1_1,class0
nom_0_1,nom_1_1,class0
nom_0_3,nom_1_4,class2
nom_0_4,nom_1_4,class2
nom_0_3,nom_1_3,class2
nom_0_0,nom_1_0,class0
nom_0_4,nom_1_3,class2
nom_0_0,nom_1_0,class0
nom_0_4,nom_1_4,class2
nom_0_2,nom_1_2,class1
nom_0_0,nom_1_0,class0
nom_0_0,nom_1_0,class0
nom_0_1,nom_1_1,class0
nom_0_0,nom_1_0,class0
nom_0_1,nom_1_1,class0
nom_0_4,nom_1_4,class2
nom_0_0,nom_1_0,class0
nom_0_1,nom_1_0,class0
nom_0_4,nom_1_3,class2
nom_0_0,nom_1_1,class0
nom_0_4,nom_1_4,class2
nom_0_2,nom_1_2,class1
nom_0_0,nom_1_0,class0
nom_0_2,nom_1_2,class1
nom_0_2,nom_1_2,class1
nom_0_0,nom_1_0,class0
nom_0_2,nom_1_2,class1
nom_0_1,nom_1_1,class0
nom_0_0,nom_1_1,class0
nom_0_0,nom_1_0,class0
nom_0_2,nom_1_2,class1
nom_0_1,nom_1_1,class0
nom_0_3,nom_1_4,class2
nom_0_0,nom_1_0,class0
nom_0_1,nom_1_1,class1
nom_0_4,nom_1_4,class2
nom_0_4,nom_1_4,class2
nom_0_4,nom_1_4,class2
nom_0_2,nom_1_2,class1
nom_0_3,nom_1_4,class2
nom_0_4,nom_1_4,class2
nom_0_2,nom_1_2,class1
nom_0_3,nom_1_3,class2
nom_0_3,nom_1_3,class2
nom_0_0,nom_1_0,class0
nom_0_0,nom_1_0,class0
nom_0_4,nom_1_4,class2
nom_0_2,nom_1_2,class1
nom_0_4,nom_1_4,class2
nom_0_0,nom_1_0,class0
nom_0_4,nom_1_4,class2
nom_0_4,nom_1_4,class2
nom_0_2,nom_1_2,class1
nom_0_0,nom_1_0,class0
nom_0_3,nom_1_3,class2
nom_0_1,nom_1_1,class0
nom_0_3,nom_1_3,class2
nom_0_3,nom_1_4,class2
nom_0_4,nom_1_4,class2
nom_0_0,nom_1_0,class0
nom_0_2,nom_1_2,class1
nom_0_2,nom_1_2,class1
nom_0_1,nom_1_1,class0
nom_0_0,nom_1_0,class0
nom_0_3,nom_1_3,class2
nom_0_0,nom_1_0,class0
nom_0_0,nom_1_1,class0
nom_0_4,nom_1_4,class2
nom_0_1,nom_1_0,class0
nom_0_2,nom_1_2,class1
nom_0_1,nom_1_0,class0
nom_0_3,nom_1_3,class2
nom_0_1,nom_1_1,class0
nom_0_1,nom_1_1,class0
nom_0_3,nom_1_4,class2
nom_0_0,nom_1_1,class0
nom_0_1,nom_1_1,class0
nom_0_2,nom_1_2,class1
nom_0_0,nom_1_0,class0
nom_0_2,nom_1_2,class1
nom_0_3,nom_1_3,class1
nom_0_4,nom_1_4,class2
nom_0_2,nom_1_2,class1
nom_0_1,nom_1_1,class0
