@relation dataset_18

@attribute col0 numeric
@attribute col1 numeric
@attribute class numeric

@data
1.469706,1.67512,2.228467
-0.530873,-0.260766,0.591461
0.233095,-0.182734,0.296184
0.630156,0.710659,0.949807
-0.633208,0.29666,0.699256
-0.756109,0.151963,0.771229
-1.305567,-0.890844,1.58054
1.39851,0.531239,1.49601
-0.482717,-0.092873,0.491571
-0.119252,-0.622332,0.633655
-0.15241,0.146665,0.211517
-2.245501,-1.916439,2.95212
-1.580411,-2.519182,2.973882
?,2.060482,2.681593
-0.285571,-0.40721,0.497364
0.893576,-0.061035,0.895658
1.991697,0.469683,2.046329
?,0.256096,0.744413
0.496601,0.919313,1.044868
-0.11596,0.89326,0.900755
0.23721,0.736312,0.773579
-0.480379,-0.698558,0.84779
0.204458,1.085553,1.104639
-0.024136,-0.242726,0.243923
-0.479994,-0.584228,0.756119
0.794604,1.168064,1.412717
-0.34773,0.213097,0.407831
-0.172979,-0.496385,0.525662
0.05981,-0.083552,0.102753
0.243107,-0.380286,0.451352
0.546777,-0.608489,0.818061
1.169066,1.57899,1.964669
-1.490712,-1.569175,2.164378
1.031231,1.788301,2.06433
-0.51969,-0.386995,0.647953
0.286061,0.677428,0.73535
-0.275782,-0.956944,0.99589
0.633953,0.732124,0.968454
0.320209,0.308718,0.444793
0.522359,0.435296,0.679957
-0.326682,0.808343,0.87186
-0.930775,-0.784027,1.21698
2.068106,1.497189,2.553162
-1.827063,-1.414619,2.310694
0.027763,0.441953,0.442824
-1.53426,-0.746456,1.706209
2.613162,1.27759,2.908754
0.116747,0.208677,0.239114
-0.232182,-0.833009,0.864761
-0.535466,-0.084697,0.542123
0.239709,-0.334851,0.411808
-0.132051,-0.335717,0.360754
-0.313319,-0.700155,0.767063
0.604565,-0.160878,0.625604
0.569113,0.052166,0.571499
0.46679,-0.51992,0.69872
-0.423155,0.344861,0.545884
0.474388,0.461174,0.661608
-1.243933,-1.451525,1.911621
-0.681418,-0.747742,1.011657
-0.134227,0.598883,0.613741
0.126516,-0.344805,0.367283
-1.040973,-0.55809,1.181139
-0.330376,-0.342931,0.476182
?,-1.051003,1.20095
-0.554847,0.197649,0.589
0.214207,0.560455,0.599995
1.425354,1.411288,2.005833
-1.034347,-1.483446,1.808449
0.294974,0.638405,0.703257
-0.278312,-0.733179,0.784225
0.333447,0.836615,0.900618
-1.140397,-0.119522,1.146643
-2.280807,-1.79509,2.902487
-0.640463,-1.057811,1.236591
-0.999291,-0.149614,1.010429
-0.76067,-1.064612,1.308441
-0.116428,0.252022,0.277616
0.034699,0.147769,0.151788
1.466251,0.935193,1.739102
-0.56085,-0.235626,0.608336
-0.950595,-0.905368,1.312754
-0.059664,1.61263,1.613733
0.092676,-0.489992,0.49868
0.327038,1.121849,1.168545
-0.554754,-0.951838,1.101702
2.530312,3.350768,4.198825
0.643479,1.488018,1.621191
0.760325,0.493839,0.906626
?,0.239215,0.370986
1.085885,0.299282,1.126373
-1.004077,-1.467801,1.778374
0.593478,2.209496,2.287813
-2.108013,-1.995037,2.902394
-1.157671,-0.352605,1.210178
-1.969734,-2.125395,2.897784
1.130577,0.902269,1.446476
0.45818,0.594938,0.750919
0.216144,-0.996236,1.019413
-0.000048,-0.093801,0.093801
0.08033,-0.133223,0.155568
1.29827,2.260642,2.606915
-0.669138,-0.819698,1.058135
-0.875634,-0.526848,1.021912
-0.918282,-0.368945,0.989627
-0.054012,0.515022,0.517847
0.601821,0.438074,0.744377
-1.287018,-0.907706,1.574912
-1.276645,-1.698996,2.125184
1.231701,1.272939,1.771288
0.834301,0.978167,1.285639
-0.005642,-0.083326,0.083516
0.073291,0.091459,0.117202
-1.738353,-1.081137,2.047127
-1.151778,-0.995805,1.52257
0.802817,0.3672,0.882809
-0.748542,-1.397863,1.585666
0.239943,0.651095,0.6939
1.27553,1.069862,1.664806
-0.934926,-0.829216,1.249675
-0.048147,-0.193534,0.199433
1.491613,2.783899,3.158323
-0.402406,-0.664948,0.77723
-2.659904,-2.030311,3.346229
-0.061422,-0.05289,0.081056
1.37007,1.182342,1.809703
-0.899291,-0.346864,0.963866
1.329783,0.437498,1.399902
-1.277193,-0.849699,1.534018
?,-1.540034,2.184342
0.296865,0.707863,0.767593
-1.635191,-1.395322,2.149598
0.387755,0.838931,0.924208
0.302419,-0.454942,0.546287
0.756987,1.259278,1.469289
-0.505598,-0.153897,0.528501
1.088428,1.047346,1.5105
0.155433,0.897774,0.91113
-0.116942,-0.253196,0.278897
?,1.659478,1.84649
1.905464,1.05451,2.177793
-1.210368,-0.802607,1.452298
?,0.3558,0.377996
-0.106878,-0.228861,0.252587
-1.810624,-0.978651,2.058183
-1.010155,-0.740956,1.252769
-0.437891,-1.024555,1.114209
0.433591,-0.254862,0.502947
-0.36523,-0.204472,0.418571
-0.958144,-1.551491,1.823503
?,0.401068,0.699664
-0.166571,-0.280885,0.326561
0.041037,0.380403,0.38261
-0.14093,-1.364245,1.371505
-0.207075,-0.124143,0.241436
-0.378518,-1.164581,1.224551
-0.007048,1.427818,1.427835
-1.117165,-0.442758,1.201704
0.769219,-0.301782,0.826299
0.202854,-0.222131,0.300819
2.013135,1.770407,2.680868
-0.035915,0.11945,0.124732
0.944629,0.114336,0.951523
0.188915,0.470654,0.507153
2.044809,1.300723,2.423453
0.479964,0.177028,0.511571
0.801604,1.58289,1.774291
-1.720429,-0.654198,1.840612
-0.023206,0.035004,0.041998
0.295638,0.498504,0.579575
0.692759,0.860281,1.104535
-0.380159,0.098491,0.392711
-0.096632,0.060394,0.113953
0.109271,0.321216,0.339294
-0.688052,0.013817,0.688191
-1.022781,-0.96373,1.405296
-0.171934,-1.151342,1.164109
1.425042,0.485634,1.505518
-0.167715,-0.798868,0.816284
-0.495539,-0.875897,1.006358
0.438853,-0.992299,1.085011
1.25096,1.495274,1.94955
1.205201,0.690171,1.388829
0.835784,-0.179356,0.854812
-0.773656,-1.002181,1.266061
0.865831,0.94812,1.283976
1.122199,1.169482,1.620808
-1.272241,-1.16711,1.726483
-0.502457,-1.491671,1.574022
0.41766,0.537078,0.680362
0.293455,0.713258,0.771267
-0.84599,-0.587053,1.029723
1.290886,2.125828,2.487073
2.064442,2.612278,3.329552
0.077699,0.824276,0.82793
0.741732,0.226065,0.775417
-0.48089,-0.761446,0.900586
0.413464,0.568451,0.702915
0.486952,0.388743,0.623092
-1.106015,-0.286621,1.14255
1.334403,0.93368,1.628615
-1.216806,-1.209694,1.715802
2.095734,1.788375,2.755066
-0.688081,0.454879,0.824846
0.778912,0.893399,1.18527
0.412674,0.414376,0.584814
-0.69548,-0.497213,0.854934
0.46604,-0.273595,0.540414
-0.853888,0.030476,0.854431
-0.356529,0.226378,0.422327
-0.6738,-0.353717,0.761001
1.526996,1.354522,2.041187
0.832051,0.795527,1.151161
1.696443,1.665788,2.377555
1.699024,1.214026,2.088192
-0.397708,-0.785392,0.880348
-0.60498,-0.905021,1.088607
0.628051,-0.061956,0.631099
0.712724,0.175275,0.73396
-0.197073,0.907806,0.92895
-0.964558,-0.584164,1.127662
-0.650978,0.002627,0.650984
0.459427,0.918893,1.027345
0.820438,-0.33701,0.886958
-0.950143,-0.309766,0.999364
0.154926,-0.383331,0.413455
1.218024,0.79855,1.456456
0.82568,0.637671,1.043251
-1.517335,-0.503775,1.598779
0.092053,0.740659,0.746357
-0.33801,-0.07133,0.345454
1.874079,0.893907,2.076353
0.483873,0.616565,0.783763
1.108537,0.842048,1.392084
-0.382474,-0.451247,0.591532
0.947357,1.110756,1.459885
-0.489047,-0.204176,0.529957
0.238611,0.222523,0.32627
0.69807,0.673019,0.969668
-0.946268,-0.718786,1.188308
-0.061029,-0.613318,0.616347
-1.031892,-0.642025,1.215318
0.820159,0.361195,0.896172
-0.337842,-0.523364,0.622935
-2.593081,-1.988883,3.267985
1.269744,1.20898,1.753249
-0.350195,-0.400902,0.532315
0.358934,-0.287456,0.459853
1.785323,0.980984,2.037083
0.534627,0.301798,0.613928
-1.206385,-1.641447,2.037084
-1.600498,-1.307183,2.066476
-0.704913,-0.992163,1.217083
-1.358759,-0.338476,1.400283
-1.125588,-1.673487,2.016806
0.453134,0.417367,0.616057
-0.304922,0.168502,0.348382
0.929487,0.918547,1.30678
-0.768674,-0.648905,1.005951
-0.070003,0.204985,0.216608
-0.683836,-1.449323,1.602551
2.502947,0.978966,2.687586
-0.516088,-1.422611,1.51333
1.148927,1.492312,1.883356
0.140435,0.005749,0.140553
1.057121,0.861437,1.363664
1.585697,1.303494,2.052689
-0.370512,-0.963068,1.031882
-0.84042,-1.555508,1.768025
0.06399,-0.639949,0.643141
0.727134,0.228,0.762042
-0.740658,-0.868171,1.141182
-0.026194,0.149259,0.15154
0.247991,-0.271238,0.367518
-1.420122,-2.148016,2.575019
?,0.962856,1.459773
1.042694,0.259971,1.074614
0.383729,0.191875,0.429027
0.711476,-0.452857,0.843372
-0.132591,-0.886822,0.896679
-1.76819,-1.782756,2.51092
-0.055528,0.525763,0.528687
-0.635737,-0.585614,0.864352
?,0.242634,1.218163
0.38103,0.118237,0.398953
-0.521966,0.802721,0.957502
1.280294,-0.340673,1.324844
0.175738,0.864957,0.882629
-0.844238,-0.740942,1.123268
0.151595,0.698687,0.714944
-1.379976,-1.537086,2.065664
-0.387877,0.155283,0.417806
0.461872,0.549723,0.717998
-0.722266,-0.456311,0.854335
-0.54205,-0.410661,0.680045
0.745143,0.068104,0.748249
-0.322274,-0.666891,0.740679
0.346418,0.796642,0.868703
-1.548311,-0.407433,1.601021
-0.721235,-1.191288,1.392605
0.644919,0.49465,0.812773
0.552481,0.420562,0.69434
0.192214,0.31654,0.37033
?,-0.149151,0.455438
0.709,0.172239,0.729621
-1.90827,-1.951752,2.729621
-0.395209,-0.717592,0.819224
-1.237252,-0.6606,1.402564
0.64147,0.236904,0.683818
-0.79545,-0.475581,0.926778
0.637805,0.664657,0.921176
-1.101858,-0.474149,1.199545
1.154053,0.493483,1.255135
0.01171,0.260986,0.261249
?,-0.576429,0.80216
1.721244,1.151975,2.071166
1.294401,0.51338,1.392492
1.707842,1.236974,2.108751
-0.479308,-1.038109,1.143418
3.825553,4.563849,5.95513
0.562717,1.115563,1.249452
-1.620681,-1.353324,2.11142
-0.275049,-0.618485,0.676886
0.055018,-0.199696,0.207136
-0.179815,-0.579671,0.60692
-1.718635,-0.827826,1.907617
0.721677,1.28987,1.478033
-1.46963,-1.528417,2.120347
1.862628,1.737045,2.546901
0.328462,0.250062,0.412818
0.344412,0.45052,0.567088
-0.813207,-0.645998,1.038566
0.646112,0.401735,0.760823
?,1.306661,2.224079
0.258122,-0.136982,0.292218
-0.793519,-2.664077,2.779744
0.469795,0.276934,0.545344
0.623015,0.222992,0.66172
1.145851,1.064589,1.564073
0.417971,0.285313,0.506066
?,-1.381533,2.072141
0.193005,-0.047198,0.198692
1.169004,1.524954,1.921472
-0.93788,-1.303069,1.605493
1.127318,1.02794,1.525617
0.78444,0.57528,0.972776
0.538645,-0.348835,0.641736
1.440419,1.434613,2.032959
1.921822,2.313502,3.007606
-0.153878,-0.957674,0.969957
0.768505,1.65459,1.824354
-0.254132,-0.945581,0.979135
1.05681,0.927749,1.406259
-0.659259,0.396141,0.769122
-0.731528,-0.135084,0.743895
0.435282,-0.109443,0.44883
1.551875,1.799939,2.376573
-0.319952,-0.874441,0.931137
-0.336597,-0.414263,0.533771
-1.141025,-1.111268,1.59275
0.285621,-0.795026,0.844776
0.524937,0.525031,0.742439
-0.778691,-1.138677,1.379472
0.008185,-0.533585,0.533648
2.395113,0.975054,2.585981
-0.68032,0.255038,0.726553
0.516008,0.089506,0.523713
0.207712,-0.337458,0.396261
1.108554,0.139093,1.117246
-1.627356,-1.594682,2.278442
-0.361797,-0.476773,0.598506
1.445569,1.079315,1.804048
2.226723,2.089594,3.053637
0.507353,0.409641,0.652083
1.034519,0.460433,1.132356
1.305378,0.920612,1.597353
-1.206405,0.155872,1.216433
0.394282,-0.161728,0.426162
-0.740274,-0.629217,0.971555
-0.694716,-0.704951,0.98974
0.931682,0.55509,1.084508
-1.51569,-0.484828,1.591344
-0.336423,-0.026057,0.33743
-0.783397,-0.575975,0.972346
0.784464,1.488743,1.682777
0.451989,-0.450355,0.638054
0.451661,0.943057,1.045636
0.350653,1.669736,1.706158
0.491834,0.161746,0.517747
-0.126309,-0.672537,0.684296
1.341244,0.022065,1.341426
