col0,col1,class
-0.8060689979954226,-0.16827098853841466,class0
0.32855302573615486,-0.061637452503974705,class0
11.636442890907986,11.571448430286887,?
4.009924655215792,4.115146854967831,class1
-1.3596738720060115,0.4265058497462211,class0
-1.0668025919956787,-1.0551874238111068,class0
-0.25279816233591407,0.01745013771212295,class0
10.441134361408082,9.961744683608291,class2
4.504409236528387,5.805147661233623,class1
6.1330606328130255,6.30274170741226,class1
9.62008302117749,8.438169922271422,class2
-1.7186460537816761,-2.028027068146333,class0
9.23726782985393,10.019288893049746,class2
0.9973552630153,0.46493971328196443,class0
-0.5980757773641276,-0.6362220301309136,class0
4.9681316335679995,5.073093052507698,class1
5.573225077233999,5.6532548432197665,class1
3.7353574449837073,3.4661245840337696,class1
0.697754703561609,0.7220361500979127,class0
5.637854932829917,5.060963454452444,class1
11.952900389975463,12.168074797932961,class2
5.541119655249402,6.159463908679357,class1
3.5122378572168746,3.681379753615112,class1
4.407433408084096,3.96653991718857,class1
4.13549203025817,4.424029265944249,class1
4.370681532198855,4.769311242469109,class1
8.104041713400363,8.39550666893901,class2
5.113862887253398,5.04233409373932,?
4.266164385928641,4.768789379845272,class1
10.879180519711007,10.49591666282163,class2
-0.17494910991272872,-0.8688518483792104,class0
-0.6072194913958415,-0.2793282119147662,?
9.601637093284989,9.78423784763198,class2
10.052449806707697,9.87974215667994,class2
9.855845912079218,9.734668522874276,class2
-0.20037759891944562,-0.8915376520053859,class0
5.5119865468355655,5.230428093219451,class1
5.669878185209259,5.930556182478519,class1
0.18068369065111867,-0.36064556250083557,class0
0.35910104276064925,0.5371973670081046,class0
7.427624018886561,7.675677637031562,?
5.00742390277983,4.63228242018862,class1
11.207626604957241,11.48106712596235,class2
2.3862916878103704,1.1804444743902958,class0
3.490566624431144,3.209142950707631,class1
3.7508493688233244,4.081409517988268,class1
4.555333765801738,5.956184551739712,class1
2.8115369574293667,3.1990181506107302,class1
9.535476820222451,9.579172419144058,class2
1.310728150268171,1.243033947673713,class0
9.151643229809666,9.192111570666295,class2
0.6704482842200478,0.5714717985499915,class0
-0.0265808923366683,-0.058314285105865775,class0
3.6810430439262127,2.8578075457689205,class1
3.4347406068667503,3.3906680341609365,class1
11.298309199929673,10.9533283520116,class2
1.3666730070094926,1.3078399883699048,class0
0.4386711944424,1.1233038836530502,class0
8.264718485080039,8.679320523471059,class2
11.935469826896888,12.940429274921904,class2
10.8638953307773,10.10295853214757,class2
5.53084109316151,4.72016016566211,class1
9.296049563381635,10.44861242329809,class2
10.269962876448094,10.973996385447473,class2
4.3092625194399865,5.264753292551019,class1
10.330594844329188,10.382957288450468,class2
0.34261406527824345,0.7859453857319058,class0
4.399134481416792,4.146254055684833,class1
4.2611379992909,3.4761899724977248,class1
3.5434410982709506,3.4313301437552055,class1
8.900599713280766,9.09410702096536,class2
9.985618891090526,9.705325610962916,class2
4.5729556323044545,3.916638150227671,class1
2.613257596427294,2.1071725199003195,class0
10.593780553388132,10.907838223037082,class2
9.130110399361955,9.501026447762248,class2
-0.25448939064656034,-0.647833863968672,class0
4.554132972174199,4.714346129368874,class1
-0.1708824140373606,-1.5272691200406858,class0
11.016489063743116,10.488560105648556,class2
0.30102171371391423,0.6183957920953894,class0
4.891347249500126,4.842240387398705,class1
4.650454164744254,4.404470208971988,class1
4.222340947181084,3.5237699455532168,class1
-0.3241448697512618,-1.3895930596809907,class0
4.335324042335886,4.465782670141647,class1
10.658294255191933,11.19528550585101,class2
-0.1021343159506376,-0.4508544953626897,class0
1.3248868263516365,0.9257980151773446,class0
10.18328645414884,10.89724984336694,class2
-0.08078604741053497,-1.0527732805740964,?
9.742560981204058,9.156523746345098,class2
-0.13286182004597644,-0.6214784006398633,class0
9.962313948402246,10.312823205599688,class2
9.474435833700682,8.619868559262972,class2
-0.5903046338513588,-1.0453395355046469,class0
4.704224081738121,4.909471207761083,class1
-0.9878860524600741,-0.9680514486680483,class0
5.659744296416096,5.538204179896681,class1
-1.7612020862667654,-1.2169005868463774,class0
