@relation dataset_17

@attribute col0 numeric
@attribute col1 numeric
@attribute class numeric

@data
0.97007,?,0.97007
0.24148,?,0.24148
0.6361,?,0.6361
1.106506,?,1.106506
-0.1211,?,0.1211
-0.324563,?,0.324563
-0.601362,?,0.601362
-0.870034,?,0.870034
1.380382,?,1.380382
1.548725,?,1.548725
-0.405374,?,0.405374
0.206124,?,0.206124
-0.318176,?,0.318176
-0.108864,?,0.108864
-0.773022,?,0.773022
1.440089,?,1.440089
-0.224452,?,0.224452
2.626881,?,2.626881
0.433608,?,0.433608
1.288813,?,1.288813
-1.322607,?,1.322607
0.160929,?,0.160929
-0.336085,?,0.336085
0.272618,?,0.272618
1.38459,?,1.38459
-0.076221,?,0.076221
0.594727,?,0.594727
1.75897,?,1.75897
-0.183811,?,0.183811
-1.315053,?,1.315053
-0.983839,?,0.983839
0.785524,?,0.785524
-0.623,?,0.623
0.751651,?,0.751651
-0.324069,?,0.324069
-2.821876,?,2.821876
1.008503,?,1.008503
1.770323,?,1.770323
0.282468,?,0.282468
-1.228429,?,1.228429
-0.557791,?,0.557791
1.13367,?,1.13367
3.461714,?,3.461714
0.010618,?,0.010618
1.122281,?,1.122281
-0.622867,?,0.622867
-0.529306,?,0.529306
2.074101,?,2.074101
2.723179,?,2.723179
-0.929469,?,0.929469
1.0092,?,1.0092
-0.888935,?,0.888935
-1.297311,?,1.297311
-0.900106,?,0.900106
-0.360422,?,0.360422
1.152841,?,1.152841
0.594387,?,0.594387
-0.771907,?,0.771907
0.416445,?,0.416445
-0.615248,?,0.615248
1.764529,?,1.764529
-2.215992,?,2.215992
0.191388,?,0.191388
0.311595,?,0.311595
0.742003,?,0.742003
-0.787484,?,0.787484
0.659727,?,0.659727
0.798607,?,0.798607
0.669249,?,0.669249
-0.237398,?,0.237398
-1.276113,?,1.276113
-2.240644,?,2.240644
0.442067,?,0.442067
0.83722,?,0.83722
0.432397,?,0.432397
-0.808051,?,0.808051
0.493159,?,0.493159
1.806458,?,1.806458
-0.590587,?,0.590587
0.440181,?,0.440181
-1.589789,?,1.589789
0.170911,?,0.170911
-0.60292,?,0.60292
-0.676768,?,0.676768
0.467806,?,0.467806
-0.61197,?,0.61197
-0.509196,?,0.509196
