@relation dataset_10

@attribute col0 numeric
@attribute col1 numeric
@attribute class {class0,class1,class2}

@data
0.667624,0.038548,class0
7.71822,7.312291,class1
0.671789,1.277925,class0
3.719744,4.441162,class1
1.357592,1.33853,class0
0.843873,0.338905,class0
0.824924,0.266155,class0
-0.368983,-0.645708,class0
-0.149411,0.319991,class0
-0.324511,-0.836486,class0
1.75359,1.815966,class0
0.703882,0.293897,class0
-2.225737,-2.994286,class0
11.692188,11.754671,class2
-1.098991,-0.017491,class0
0.589081,0.0966,class0
-0.653533,-1.094164,class0
1.688146,1.320615,class0
0.809363,0.252852,class0
-1.206625,-0.016166,class0
0.28004,0.601342,class0
1.60481,0.62928,class0
1.45638,1.021481,class0
0.279846,-0.792222,class0
0.177975,0.030957,class0
-1.839914,-0.681423,class0
0.534541,1.354915,class0
1.881017,1.418389,class0
11.791457,11.768331,class2
-2.440236,-1.621078,class0
0.871616,0.049509,class0
0.743677,0.470664,class0
0.275599,0.289584,class0
-1.622059,-2.012839,class0
-0.211615,-0.964316,class0
1.604751,1.071862,class0
-1.356257,-1.438296,class0
0.856242,0.86597,class0
0.219655,0.827281,class0
-0.065456,-0.67239,class0
1.126167,0.992496,class0
0.678476,1.071145,class0
0.428296,0.222501,class0
-2.021229,-1.904784,class0
0.56659,1.163248,class0
-0.023222,0.242253,class0
0.055361,0.185281,class0
-0.103303,0.11519,class0
0.878223,0.944803,class0
0.803846,0.659465,class0
0.47892,0.22565,class0
0.099286,-0.390636,class0
1.301457,0.738764,class0
1.409028,1.297981,class0
2.28824,1.795071,class0
0.437624,0.551165,class0
-0.245309,-0.340268,class0
0.578341,0.606439,class0
10.726789,10.551968,class2
0.685892,1.232957,class0
-0.493194,-0.547517,class0
-1.266909,-0.640736,class0
0.803743,-0.113277,class0
-1.391662,-1.080192,class0
0.770597,0.877239,class0
-1.426222,-1.681108,class0
-0.539061,-0.692571,class0
-1.260575,-0.362357,class0
0.428299,-0.106142,class0
4.214647,3.946261,class1
0.219762,-0.760906,class0
1.380137,2.078483,class0
-0.226433,-0.55859,class0
-0.306329,-0.155624,class0
-0.53933,0.093891,class0
