@relation dataset_14

@attribute col0 numeric
@attribute col1 numeric
@attribute class numeric

@data
1.932169,1.997054,2.778759
-0.534868,-0.442636,0.69427
0.947821,0.711084,1.184907
1.003911,0.14266,1.013997
0.608603,1.368067,1.497333
-0.544554,-0.302751,0.623055
1.243314,1.587577,2.016489
1.30758,0.514508,1.405163
0.863875,1.256233,1.524598
-0.945554,-1.627827,1.882523
-0.233496,-0.490267,0.54303
-0.907187,-2.539345,2.696528
1.69157,1.53286,2.282776
-0.749019,-0.441531,0.86947
0.519605,0.105637,0.530234
-0.635468,-0.749653,0.982751
-0.903349,-1.317058,1.597085
-0.190409,-0.585586,0.615765
-0.486505,-1.469868,1.548289
0.279832,-0.151766,0.318337
2.071326,2.428496,3.191862
-0.751835,-0.683862,1.016328
-0.488319,1.108751,1.211521
0.309947,0.726009,0.789402
0.050647,0.742602,0.744327
0.811545,0.721311,1.085769
-0.403531,0.003873,0.40355
-0.853021,-0.315076,0.90935
-0.31045,-0.241478,0.393307
0.311571,0.404493,0.510579
-1.058172,-0.119965,1.06495
-2.010689,-2.282272,3.04165
-0.229347,0.70724,0.743497
-0.148877,0.065425,0.162618
-2.605445,-0.702147,2.698399
1.067162,0.995469,1.459382
-0.984517,-1.231079,1.576334
1.587621,1.698954,2.325292
-2.013889,-0.960885,2.231378
-1.259882,-0.039813,1.260511
1.62253,0.660459,1.751802
0.109107,0.422241,0.436109
0.182605,-0.592124,0.619642
-0.881662,-0.519634,1.0234
1.922326,1.434833,2.398767
0.174328,-0.339457,0.381604
0.598495,0.918962,1.096671
-1.077072,-0.652577,1.259341
-0.757056,-0.023689,0.757426
-0.809518,-0.223316,0.839755
0.353727,0.666051,0.754153
-0.495371,-0.460136,0.676104
0.027694,0.268073,0.269499
1.293395,1.490032,1.973085
-0.308858,0.200747,0.368365
1.357172,1.629481,2.120642
0.382576,0.890887,0.969559
0.303885,-0.238019,0.386004
0.424059,0.500445,0.655951
-0.808244,0.08948,0.813183
-0.865429,0.231538,0.895867
-0.159759,0.423727,0.452843
-0.87356,-0.574525,1.045556
-0.813533,0.686297,1.06435
2.076619,1.772304,2.730093
-1.610436,-0.676247,1.746658
-0.00288,0.184763,0.184785
0.610222,-0.507225,0.793503
-0.002959,0.530369,0.530377
-1.634021,-1.688461,2.349665
1.382835,0.904079,1.652148
0.651804,0.564675,0.862384
0.176293,0.23578,0.2944
0.725398,1.485872,1.653486
1.112693,1.228676,1.657628
-1.127416,-0.318228,1.171468
-1.358443,-0.900789,1.629966
-1.399612,-0.740908,1.583622
-0.626298,-0.703327,0.941763
1.278563,0.211875,1.295999
1.118467,0.741971,1.342195
0.484347,0.596185,0.768133
-0.915775,-0.35536,0.982306
1.075244,0.231036,1.099785
0.771904,0.997528,1.261308
-0.404503,0.512637,0.653008
-1.24832,-0.786487,1.47542
0.614489,0.581572,0.846063
-0.547423,0.113783,0.559123
1.500154,1.122684,1.873735
-0.800917,-1.133305,1.387749
-0.045031,-0.145345,0.15216
0.247562,-0.690174,0.733231
-0.385418,0.154973,0.415408
0.500013,0.366822,0.620138
-0.361176,-0.019886,0.361723
0.809611,0.852338,1.175564
1.249819,2.137733,2.476278
-0.094861,-0.590398,0.59797
-0.120128,0.661936,0.672748
-0.188497,-0.395624,0.438235
-0.591164,0.118483,0.602921
-1.4145,-0.308906,1.447837
0.945301,1.168586,1.503059
-0.650368,-0.097495,0.657635
-0.286735,-0.031284,0.288436
0.585137,1.300371,1.425956
1.120832,1.441302,1.825819
-1.923276,-1.161176,2.246624
0.887509,0.940018,1.292791
-0.740992,-1.062495,1.295363
1.381993,0.954032,1.67931
-2.243634,-2.472897,3.339028
1.860823,1.850013,2.623968
0.057875,0.399676,0.403844
-0.955862,-0.567562,1.111664
-0.356886,-1.2257,1.2766
0.408724,1.35974,1.419841
-2.036809,-0.699042,2.153428
0.407262,0.409948,0.577858
-0.262367,-0.542966,0.603032
-1.156268,-2.572285,2.820214
1.179836,0.640479,1.342471
-1.310423,-0.963306,1.626397
0.09316,0.194576,0.215728
-1.071014,-0.367911,1.132444
-0.086544,-0.833899,0.838378
-1.041304,-0.79648,1.31099
-0.613618,-1.169075,1.320327
0.98291,0.797233,1.26558
0.502855,0.437701,0.666667
-0.089829,-1.53073,1.533364
0.395627,0.943444,1.023038
0.515331,0.701393,0.870355
-0.448043,0.636377,0.778279
-0.869595,0.49095,0.998613
-0.931008,-0.383703,1.006978
0.664525,-0.10281,0.672431
1.033461,0.885847,1.361163
0.068129,0.217718,0.228128
-1.282133,0.785998,1.503881
0.496741,0.774528,0.920133
-0.440698,-0.118785,0.456426
-2.289022,-2.400542,3.31696
-0.970598,-0.781774,1.246287
1.52346,1.021982,1.834496
-0.374149,0.043524,0.376672
-0.246569,-0.11158,0.270641
-0.985378,-0.24922,1.016406
1.300174,1.879952,2.285754
-1.812441,-2.044185,2.731965
0.006258,-0.419422,0.419469
-1.796471,-2.133468,2.789085
1.929444,1.554248,2.477588
0.030561,0.482674,0.48364
0.802405,1.938029,2.097573
-2.462966,-2.369102,3.417433
1.434262,1.707127,2.229661
0.176459,1.463022,1.473626
-0.816668,-1.081307,1.355055
0.144388,-0.624046,0.640532
1.252894,2.592652,2.879511
-0.211194,-1.040957,1.062165
-0.348827,-0.21492,0.409721
-0.464156,0.888711,1.002621
2.25044,2.27922,3.203018
0.202352,-0.056978,0.210221
1.654574,0.937517,1.901724
-0.695978,-0.984646,1.205784
0.286349,0.586543,0.652708
0.100279,0.323869,0.339039
-0.969317,-1.258404,1.588444
-2.276111,-2.123198,3.11266
-0.074486,-0.751092,0.754776
1.233599,0.690952,1.413924
-0.145435,0.125457,0.19207
0.379311,-0.364578,0.526113
-0.460641,-1.023709,1.122573
-0.356636,-0.839853,0.912438
0.185655,0.489537,0.523559
0.610748,0.900217,1.087844
-0.557163,-0.528405,0.767882
-1.463581,-0.380199,1.512157
-0.396124,-0.010221,0.396256
-0.573616,0.032911,0.574559
