@relation dataset_21

@attribute col0 numeric
@attribute col1 numeric
@attribute class numeric

@data
-0.424019,-0.986573,1.073833
0.495435,-0.121386,0.510089
-1.018521,-1.089975,1.491788
-1.930864,-0.372495,1.966466
0.206267,-0.082726,0.222238
-2.135592,-1.263296,2.481264
-0.693054,-1.447414,1.604784
1.25159,0.182924,1.264887
1.367387,1.218247,1.831358
-0.037296,0.89492,0.895697
0.691243,-0.665188,0.959318
-1.356058,-1.102384,1.747611
0.523928,0.494762,0.720618
1.928951,0.544871,2.004429
0.739906,0.630081,0.971835
0.093443,-0.429579,0.439625
-0.962931,-0.49941,1.084734
0.336283,-1.0927,1.143276
-0.602359,0.014882,0.602543
0.489022,-0.196622,0.52707
-0.176405,-0.586575,0.612527
-0.45028,0.093599,0.459905
0.082011,0.074784,0.110988
-0.935955,-1.005903,1.373991
-1.672749,-0.56524,1.765669
-0.448569,-0.753964,0.877312
-0.307173,0.318271,0.442325
-0.725453,-0.321076,0.79333
-0.472692,-0.433743,0.641538
0.599547,0.67036,0.899355
0.6955,-0.125753,0.706777
-2.888571,-3.579397,4.599557
-1.46633,-0.740193,1.642562
1.191615,1.428085,?
0.049954,0.289841,0.294114
-0.196495,-1.044933,1.063248
-0.401604,-0.898364,0.984044
-0.300941,-1.225419,1.261831
-2.295353,-0.625266,2.378992
-0.663313,-0.889344,1.109467
-0.047807,-0.36076,0.363914
-1.283901,-1.584009,2.038991
-1.222176,-1.876332,2.239272
-0.89644,-1.419366,1.678751
-0.457722,-0.715618,0.849481
0.629136,0.511427,0.810784
-0.084925,-0.94148,0.945302
0.62652,0.976884,?
-0.732875,-1.547002,1.711818
-1.728662,-0.748325,1.883684
-0.512176,-0.295404,0.59126
-0.701933,-0.740474,1.020299
0.9864,1.146078,1.512111
0.21669,0.529462,0.572088
0.482584,0.229107,0.534207
-0.43595,0.144432,0.459253
0.131793,-0.079215,0.153768
-0.296582,-0.48661,0.569869
-0.882533,-0.48113,1.005162
1.59735,0.042183,1.597907
1.178905,2.381302,2.657144
0.375204,-0.553212,0.668447
-1.457213,-1.254321,1.922704
-0.807264,-0.500645,0.949906
0.967814,0.592391,?
-0.302337,-0.362985,0.472404
-1.079437,-0.459209,1.173054
0.4147,-0.033394,0.416042
0.82009,1.282889,1.522613
0.083979,-0.121612,0.14779
1.120081,1.856308,2.168055
0.346683,0.644395,0.731734
-0.177001,-0.234861,0.294091
-0.762879,0.587122,?
0.729082,0.67171,0.99134
0.409672,0.631195,0.752488
0.619786,1.587085,1.703811
1.879536,0.340831,1.910189
-0.188401,1.164512,1.179654
1.195481,0.74814,1.41028
-1.371427,-0.466869,1.448716
-0.082213,-0.252838,0.265869
-0.409829,0.366022,0.549483
-1.525384,-1.831878,2.383815
-0.37298,-0.815815,0.897033
-1.281217,-0.319101,1.320357
-1.042264,-1.286079,1.65539
-0.956518,-1.113878,1.468213
-0.156563,-0.088692,0.179939
0.700208,-0.130699,0.712302
0.485525,1.029341,1.138103
0.2875,-0.596421,0.662098
0.563331,0.128665,0.577837
-0.380596,0.219775,0.439493
-0.439342,-1.764855,1.818717
1.089006,1.285172,1.684518
-0.295782,-0.490176,0.572503
0.279649,0.715781,0.76847
-0.978807,-1.210139,1.556438
2.056479,2.358662,3.12928
1.31844,1.45621,1.964391
-1.798378,-0.326649,1.827802
-2.858801,-2.391808,3.727398
0.768634,1.417263,1.612276
1.560345,0.747496,1.730152
1.02112,0.992295,1.423845
-0.778035,-0.696087,1.043971
2.099235,1.242127,2.439194
-0.695045,-1.08394,1.287639
-2.061035,-1.128085,2.349562
3.040828,2.121186,3.707569
-1.288968,-1.537726,2.0065
-0.363978,0.014752,0.364277
-0.237759,-0.415524,0.478738
1.059702,1.452748,1.798178
0.266743,-0.489595,0.557544
0.62371,-0.02549,0.62423
-0.088857,0.254223,0.269304
-1.736381,-0.308666,1.763603
-0.145,-0.600377,0.617639
-0.830059,-1.684535,1.877939
0.595848,-0.7569,0.963293
0.16306,0.362533,0.397516
1.82976,1.841125,2.59572
0.243777,0.086518,0.258674
-0.481914,-1.568841,1.64119
0.552935,-0.060578,0.556244
0.080279,0.93911,0.942535
0.421243,-0.262385,0.496278
1.031786,0.810163,1.311848
1.88211,1.755277,2.573584
-0.64195,-0.668914,0.927117
1.207243,1.322155,1.7904
-0.106647,0.191813,0.219467
-0.203098,-1.326838,1.342292
-0.200198,0.433936,0.477891
-2.024173,-1.089717,2.29886
1.096103,0.661736,1.280366
0.537399,-0.406745,0.673972
-0.582701,-0.500538,0.768166
-0.816,0.042054,0.817082
-0.358339,0.028859,0.359499
-0.510546,-1.441314,1.529066
0.583917,1.550042,1.656379
-0.32729,0.140685,0.356245
-1.009874,-1.059074,1.46338
0.823859,1.830915,2.007734
-0.533901,-0.503272,0.733712
-0.010057,0.004706,0.011104
-1.979436,-0.934723,2.189035
-0.157829,0.098305,0.18594
1.1502,1.079645,1.577527
1.13198,1.258041,1.69235
0.059144,-0.785186,0.787411
-1.676851,-0.846872,1.878569
-0.664742,-0.591048,0.889505
-0.552425,-0.97966,1.124681
-3.321217,-2.417449,4.107864
0.029142,-0.133962,?
0.684209,-0.013685,0.684346
1.177242,0.727735,1.384015
-0.086865,0.225374,0.241535
0.266317,0.004466,0.266355
-1.178857,-0.657456,1.349797
-0.157285,-0.640446,0.659477
-0.467741,-0.446333,0.646525
-0.244449,-0.251052,0.350403
0.799954,-0.17273,0.81839
-0.706767,-1.278229,1.460612
1.136773,0.734032,1.353165
0.459772,0.596893,0.75344
2.078033,0.966548,2.291819
0.504914,-0.105012,0.515719
-1.321944,-0.726013,1.508188
-0.47727,-0.933332,1.048282
1.029306,0.865331,1.344719
0.727017,1.397484,1.575283
-0.628432,-0.877702,1.079485
-0.383576,-0.079363,0.3917
-1.686625,-1.602456,2.326493
-2.700254,-2.914509,3.973126
1.923139,1.673678,2.549444
0.319226,-0.679239,0.750514
-0.972881,0.050058,0.974168
1.309965,1.069888,1.691351
0.252597,0.274952,0.373368
-1.145778,-1.80891,2.141253
-0.956824,0.172901,0.972321
0.931321,1.226966,1.540391
0.241578,-0.370167,0.442022
0.89254,0.492262,1.019288
-1.337919,-0.777431,1.547393
1.387362,0.597055,1.51038
-1.550137,-1.363732,2.064628
-0.809099,-0.029234,0.809627
-0.369247,0.007416,0.369322
-0.684007,-0.083099,0.689037
-2.501206,-2.088297,3.258377
-0.702577,-1.018542,1.237353
2.025,0.747508,2.158563
-0.641869,-0.401763,0.757238
0.866997,0.487204,?
0.281563,0.113184,0.303461
0.019486,-0.041462,0.045812
-0.219233,-0.446765,0.497657
0.759727,0.037822,0.760668
-0.875693,0.47597,0.996688
-0.181396,-1.155056,1.169213
-1.120062,-0.455743,1.209232
0.671903,-0.149211,0.688272
-1.546555,-1.019904,1.852576
0.802021,1.396775,1.610657
-0.013308,0.225654,0.226046
1.985104,1.994107,2.813734
-0.309026,-0.902245,0.9537
-1.896367,-1.776596,2.598557
-1.052284,-1.583027,1.900862
1.390938,1.228937,1.85607
0.63655,0.736708,0.973619
0.476915,0.827039,0.954695
0.598242,-0.994918,1.160929
0.538876,-0.024975,0.539454
-0.973417,-1.431175,1.730839
-0.500051,-1.776058,1.84511
0.236357,-0.115824,0.26321
-0.847334,-1.711553,1.909814
0.06555,-0.503786,0.508033
0.051795,0.34742,0.35126
1.549292,-0.279965,1.574385
-0.485192,0.604744,0.775324
0.38938,1.196643,1.2584
-1.348135,-0.973721,1.663009
0.551668,0.490461,0.738166
-0.426978,-1.168607,1.244167
0.490239,-0.330389,0.591178
-0.857639,-1.521647,1.746698
0.546853,0.14368,0.565414
-0.799211,-0.802631,1.132676
0.198935,0.144041,0.245607
-0.495434,-1.204292,1.302219
0.266036,0.210415,0.339189
0.728749,1.154301,1.365095
0.994805,0.933536,1.364231
1.119029,1.297334,1.713272
0.389904,1.793286,1.835183
-0.360087,0.408186,?
-0.223506,-0.502802,0.550241
-0.570607,-1.319851,1.437915
1.452696,1.628137,2.182008
1.07986,1.026069,1.489602
1.530079,1.221101,1.957608
-1.092,-1.592167,1.930663
-1.714418,-0.432873,1.768222
-0.592594,0.014395,0.592769
2.069015,1.509687,2.561245
1.940757,1.048785,2.206012
0.493181,0.424672,0.650825
0.831836,0.053293,0.833541
-0.333579,0.102267,0.348904
0.717585,0.350805,0.798744
0.715725,1.330017,1.510366
0.632688,1.085317,1.256267
-1.307831,-1.06815,1.688599
1.0775,-0.074364,1.080063
-2.313278,-1.579284,2.800963
1.877774,1.690408,2.526562
0.368404,-0.328917,0.49387
0.636338,1.871859,1.977064
-1.345357,-1.540161,2.045014
0.70152,1.031458,1.247411
1.698104,2.427976,2.962874
1.888389,1.241724,2.260064
-0.634231,-0.140764,0.649665
0.045018,-0.425116,0.427493
0.462349,1.349194,1.426215
-1.007795,-1.156198,1.533768
0.391334,0.718512,0.81817
-1.725719,-1.623412,2.369298
-0.003624,-0.373815,0.373833
-0.350301,0.068122,0.356864
0.465772,0.945042,1.053588
1.326091,1.685779,2.144846
0.857521,0.190323,0.878388
-0.419422,-0.619931,0.748485
1.142795,0.542038,1.264827
-0.207558,-0.008437,0.207729
-1.296419,-2.460994,2.781581
-0.385281,-0.42817,0.575996
-0.958234,-0.225965,0.984516
0.280493,-0.397936,0.486857
0.74054,0.623934,0.968346
-1.465244,-1.28631,1.949752
-0.94815,-0.925287,1.324819
-0.813722,-0.601296,1.011781
0.344431,-0.715469,0.794058
0.42682,0.206596,?
-0.821582,-1.858666,2.032151
0.710582,0.160108,?
-0.947423,-0.020365,0.947642
1.033686,1.006567,1.442805
-0.414165,-0.773429,0.87734
-0.476902,0.418003,0.634163
1.322139,1.108607,1.725416
-1.087842,-0.516418,1.204196
-0.381204,-0.617368,0.725575
0.162141,1.152411,1.163762
-0.227615,-0.669905,0.707518
0.305175,-1.135429,1.175725
-0.992633,-0.875011,1.323241
0.562853,-0.230546,0.608239
-0.219335,-0.465333,0.514434
0.201981,-0.32286,0.380835
0.006114,-0.287707,0.287772
0.681526,0.472843,0.829493
-0.062663,0.559212,0.562712
-1.459578,-1.499348,2.092466
-1.13564,-1.436785,1.831401
0.691591,0.690303,0.977147
0.561961,1.075505,1.213471
0.95418,1.335662,1.641478
-0.967847,-0.825984,1.272391
0.327293,-0.087128,0.338691
0.91341,0.803575,1.216573
1.579247,0.981937,1.859629
-0.974417,0.02368,0.974705
-0.554239,-0.005999,0.554271
1.387944,1.708739,2.201403
-0.313439,-0.974069,1.023256
-0.926514,-0.230758,0.954818
-0.820598,0.153173,0.834771
0.824581,0.90682,1.225666
-1.051486,-0.912889,1.392476
-0.56925,-0.581251,0.813571
1.349073,0.735063,1.536331
-0.900236,0.321283,0.955849
0.574026,-0.115554,0.585542
1.517307,0.508178,1.600145
0.163819,-0.626232,0.647304
0.186987,0.175126,0.25619
1.061128,0.742372,1.295032
-0.053745,1.276943,1.278074
1.19066,0.945697,1.520531
-0.257314,0.070576,0.266818
-2.623299,-2.456574,3.593947
-0.358415,-0.815165,0.89048
-0.93874,0.059212,0.940606
-0.66688,-0.390264,0.772681
-0.807932,-0.9769,1.26771
1.040613,0.322912,1.089563
1.57929,0.998343,1.868381
0.985696,0.433942,1.076988
0.782784,1.643449,?
-0.076501,0.198847,0.213056
-0.18045,-0.655372,0.679761
-0.009567,0.361153,0.36128
0.693472,0.706647,0.990077
-2.169351,-1.468559,?
1.557569,2.087922,2.604888
-0.179152,0.884529,0.902489
-0.731274,-0.89004,1.151926
-1.438905,-1.206852,1.878014
-2.064426,-1.862597,2.78049
-0.075938,-0.14597,0.164541
-1.38498,-0.421769,1.447777
0.770684,1.371901,1.573552
-0.997544,-1.336995,1.668127
1.117778,1.214125,1.650311
-0.677006,-0.435823,0.805157
0.183303,0.976872,0.993921
-0.718184,-0.598461,0.93485
1.0099,0.742737,1.253617
0.663015,0.322379,0.737236
0.536663,0.547767,0.766849
1.631891,0.93474,1.88064
1.427815,2.160461,2.589642
-0.56942,-0.399449,0.695557
-1.287322,-1.505878,1.981128
0.438589,-0.243357,0.50158
-0.558012,-0.568614,0.79668
-0.861556,-0.497227,0.994743
2.036124,1.366697,?
0.491105,-0.556721,0.742376
0.409735,0.988847,1.070374
1.260008,0.624447,1.406255
-0.388888,-1.145187,1.209416
-0.810539,-0.479499,0.94175
-0.189359,-1.174521,1.189687
0.092806,-0.020579,0.09506
-1.479681,-1.637785,2.207214
-0.463357,0.198548,0.504104
-1.120471,0.144765,1.129785
0.159485,-0.505473,0.530036
1.158648,2.032414,?
-0.94301,-1.01965,1.388868
0.426942,1.030877,1.115789
-0.974676,-1.684099,1.945812
-1.390294,-0.861877,1.635772
1.167008,1.420031,1.838041
-1.536793,-1.398035,?
-0.05798,-0.135722,?
-1.412726,-0.852931,1.650238
-2.218979,-0.799746,2.358699
0.392655,-0.291633,?
0.431729,0.754303,0.869116
1.50357,1.49483,2.120198
-0.204506,0.302255,0.364939
-0.688761,0.123962,0.699827
0.67056,0.789435,1.035788
1.376686,1.431748,1.986244
0.817269,0.743477,1.104847
0.543692,0.560816,0.781098
